name,type,value,date
萨拉托加,Andriod,17904,2018-10-08
海伦娜,Andriod,16496,2018-10-08
纳尔逊,Andriod,16288,2018-10-08
黎赛留,Andriod,15872,2018-10-08
贝尔法斯特,Andriod,14915,2018-10-08
提尔比茨,iOS,14674,2018-10-08
突击者,Andriod,14124,2018-10-08
罗德尼,iOS,14001,2018-10-08
长春,Andriod,13758,2018-10-08
大青花鱼,iOS,13260,2018-10-08
阿拉斯加,iOS,11878,2018-10-08
维内托,iOS,8143,2018-10-08
胡德,Andriod,24297,2018-10-09
埃塞克斯,Andriod,24017,2018-10-09
俾斯麦,Andriod,23779,2018-10-09
昆西,Andriod,19893,2018-10-09
列克星敦,iOS,19614,2018-10-09
皇家方舟,iOS,19109,2018-10-09
声望,Andriod,18612,2018-10-09
欧根亲王,iOS,18355,2018-10-09
空想,Andriod,18139,2018-10-09
萨拉托加,Andriod,17904,2018-10-09
海伦娜,Andriod,16521,2018-10-09
纳尔逊,Andriod,16295,2018-10-09
黎赛留,Andriod,15872,2018-10-09
贝尔法斯特,Andriod,14930,2018-10-09
提尔比茨,iOS,14684,2018-10-09
突击者,Andriod,14124,2018-10-09
罗德尼,iOS,14060,2018-10-09
长春,Andriod,13795,2018-10-09
大青花鱼,iOS,13336,2018-10-09
阿拉斯加,iOS,11882,2018-10-09
维内托,iOS,8143,2018-10-09
胡德,Andriod,24326,2018-10-10
埃塞克斯,Andriod,24081,2018-10-10
俾斯麦,Andriod,23804,2018-10-10
昆西,Andriod,19957,2018-10-10
列克星敦,iOS,19614,2018-10-10
皇家方舟,iOS,19111,2018-10-10
声望,Andriod,18641,2018-10-10
欧根亲王,iOS,18418,2018-10-10
空想,Andriod,18139,2018-10-10
萨拉托加,Andriod,17925,2018-10-10
海伦娜,Andriod,16587,2018-10-10
纳尔逊,Andriod,16346,2018-10-10
黎赛留,Andriod,15872,2018-10-10
贝尔法斯特,Andriod,14942,2018-10-10
提尔比茨,iOS,14692,2018-10-10
罗德尼,iOS,14184,2018-10-10
突击者,Andriod,14124,2018-10-10
长春,Andriod,13816,2018-10-10
大青花鱼,iOS,13373,2018-10-10
阿拉斯加,iOS,11926,2018-10-10
维内托,iOS,8289,2018-10-10
胡德,Andriod,24328,2018-10-11
埃塞克斯,Andriod,24081,2018-10-11
俾斯麦,Andriod,23839,2018-10-11
昆西,Andriod,20020,2018-10-11
列克星敦,iOS,19685,2018-10-11
皇家方舟,iOS,19300,2018-10-11
声望,Andriod,18655,2018-10-11
欧根亲王,iOS,18442,2018-10-11
空想,Andriod,18139,2018-10-11
萨拉托加,Andriod,17976,2018-10-11
海伦娜,Andriod,16615,2018-10-11
纳尔逊,Andriod,16369,2018-10-11
黎赛留,Andriod,15888,2018-10-11
贝尔法斯特,Andriod,14982,2018-10-11
提尔比茨,iOS,14700,2018-10-11
罗德尼,iOS,14185,2018-10-11
突击者,Andriod,14124,2018-10-11
长春,Andriod,13949,2018-10-11
大青花鱼,iOS,13402,2018-10-11
阿拉斯加,iOS,11927,2018-10-11
维内托,iOS,8305,2018-10-11
胡德,Andriod,24344,2018-10-12
埃塞克斯,Andriod,24085,2018-10-12
俾斯麦,Andriod,23959,2018-10-12
昆西,Andriod,20042,2018-10-12
列克星敦,iOS,19693,2018-10-12
皇家方舟,iOS,19303,2018-10-12
声望,Andriod,18659,2018-10-12
欧根亲王,iOS,18450,2018-10-12
空想,Andriod,18140,2018-10-12
萨拉托加,Andriod,17987,2018-10-12
海伦娜,Andriod,16615,2018-10-12
纳尔逊,Andriod,16369,2018-10-12
黎赛留,Andriod,15898,2018-10-12
贝尔法斯特,Andriod,15023,2018-10-12
提尔比茨,iOS,14702,2018-10-12
罗德尼,iOS,14262,2018-10-12
突击者,Andriod,14221,2018-10-12
长春,Andriod,13955,2018-10-12
大青花鱼,iOS,13443,2018-10-12
阿拉斯加,iOS,11946,2018-10-12
维内托,iOS,8313,2018-10-12
胡德,Andriod,24373,2018-10-13
埃塞克斯,Andriod,24092,2018-10-13
俾斯麦,Andriod,23985,2018-10-13
昆西,Andriod,20056,2018-10-13
列克星敦,iOS,19714,2018-10-13
皇家方舟,iOS,19345,2018-10-13
声望,Andriod,18659,2018-10-13
欧根亲王,iOS,18512,2018-10-13
空想,Andriod,18155,2018-10-13
萨拉托加,Andriod,17987,2018-10-13
海伦娜,Andriod,16658,2018-10-13
纳尔逊,Andriod,16428,2018-10-13
黎赛留,Andriod,15899,2018-10-13
贝尔法斯特,Andriod,15034,2018-10-13
提尔比茨,iOS,14710,2018-10-13
罗德尼,iOS,14264,2018-10-13
突击者,Andriod,14224,2018-10-13
长春,Andriod,13980,2018-10-13
大青花鱼,iOS,13544,2018-10-13
阿拉斯加,iOS,11970,2018-10-13
维内托,iOS,8330,2018-10-13
胡德,Andriod,24373,2018-10-14
埃塞克斯,Andriod,24105,2018-10-14
俾斯麦,Andriod,23985,2018-10-14
昆西,Andriod,20151,2018-10-14
列克星敦,iOS,19714,2018-10-14
皇家方舟,iOS,19387,2018-10-14
声望,Andriod,18661,2018-10-14
欧根亲王,iOS,18554,2018-10-14
空想,Andriod,18155,2018-10-14
萨拉托加,Andriod,18014,2018-10-14
海伦娜,Andriod,16754,2018-10-14
纳尔逊,Andriod,16428,2018-10-14
黎赛留,Andriod,15909,2018-10-14
贝尔法斯特,Andriod,15050,2018-10-14
提尔比茨,iOS,14718,2018-10-14
突击者,Andriod,14269,2018-10-14
罗德尼,iOS,14266,2018-10-14
长春,Andriod,13980,2018-10-14
大青花鱼,iOS,13671,2018-10-14
阿拉斯加,iOS,11990,2018-10-14
维内托,iOS,8350,2018-10-14
胡德,Andriod,24440,2018-10-15
埃塞克斯,Andriod,24105,2018-10-15
俾斯麦,Andriod,24041,2018-10-15
昆西,Andriod,20164,2018-10-15
列克星敦,iOS,19744,2018-10-15
皇家方舟,iOS,19396,2018-10-15
欧根亲王,iOS,18769,2018-10-15
声望,Andriod,18661,2018-10-15
空想,Andriod,18156,2018-10-15
萨拉托加,Andriod,18025,2018-10-15
海伦娜,Andriod,16771,2018-10-15
纳尔逊,Andriod,16429,2018-10-15
黎赛留,Andriod,15937,2018-10-15
贝尔法斯特,Andriod,15060,2018-10-15
提尔比茨,iOS,14727,2018-10-15
突击者,Andriod,14269,2018-10-15
罗德尼,iOS,14266,2018-10-15
长春,Andriod,14029,2018-10-15
大青花鱼,iOS,13673,2018-10-15
阿拉斯加,iOS,12050,2018-10-15
维内托,iOS,8439,2018-10-15
胡德,Andriod,24440,2018-10-16
埃塞克斯,Andriod,24105,2018-10-16
俾斯麦,Andriod,24061,2018-10-16
昆西,Andriod,20210,2018-10-16
列克星敦,iOS,19751,2018-10-16
皇家方舟,iOS,19414,2018-10-16
欧根亲王,iOS,18782,2018-10-16
声望,Andriod,18661,2018-10-16
空想,Andriod,18170,2018-10-16
萨拉托加,Andriod,18035,2018-10-16
海伦娜,Andriod,16778,2018-10-16
纳尔逊,Andriod,16465,2018-10-16
黎赛留,Andriod,15941,2018-10-16
贝尔法斯特,Andriod,15091,2018-10-16
提尔比茨,iOS,14732,2018-10-16
突击者,Andriod,14306,2018-10-16
罗德尼,iOS,14266,2018-10-16
长春,Andriod,14034,2018-10-16
大青花鱼,iOS,13673,2018-10-16
阿拉斯加,iOS,12075,2018-10-16
维内托,iOS,8452,2018-10-16
胡德,Andriod,24490,2018-10-17
埃塞克斯,Andriod,24105,2018-10-17
俾斯麦,Andriod,24061,2018-10-17
昆西,Andriod,20210,2018-10-17
列克星敦,iOS,19760,2018-10-17
皇家方舟,iOS,19423,2018-10-17
欧根亲王,iOS,18793,2018-10-17
声望,Andriod,18666,2018-10-17
空想,Andriod,18182,2018-10-17
萨拉托加,Andriod,18039,2018-10-17
海伦娜,Andriod,16787,2018-10-17
纳尔逊,Andriod,16491,2018-10-17
黎赛留,Andriod,15948,2018-10-17
贝尔法斯特,Andriod,15187,2018-10-17
提尔比茨,iOS,14744,2018-10-17
突击者,Andriod,14306,2018-10-17
罗德尼,iOS,14268,2018-10-17
长春,Andriod,14034,2018-10-17
大青花鱼,iOS,13673,2018-10-17
阿拉斯加,iOS,12088,2018-10-17
维内托,iOS,8465,2018-10-17
胡德,Andriod,24490,2018-10-18
埃塞克斯,Andriod,24182,2018-10-18
俾斯麦,Andriod,24061,2018-10-18
昆西,Andriod,20227,2018-10-18
列克星敦,iOS,19789,2018-10-18
皇家方舟,iOS,19423,2018-10-18
欧根亲王,iOS,18796,2018-10-18
声望,Andriod,18676,2018-10-18
空想,Andriod,18192,2018-10-18
萨拉托加,Andriod,18042,2018-10-18
海伦娜,Andriod,16791,2018-10-18
纳尔逊,Andriod,16531,2018-10-18
黎赛留,Andriod,15958,2018-10-18
贝尔法斯特,Andriod,15194,2018-10-18
提尔比茨,iOS,14747,2018-10-18
突击者,Andriod,14306,2018-10-18
罗德尼,iOS,14303,2018-10-18
长春,Andriod,14040,2018-10-18
大青花鱼,iOS,13674,2018-10-18
阿拉斯加,iOS,12115,2018-10-18
维内托,iOS,8525,2018-10-18
胡德,Andriod,24530,2018-10-19
埃塞克斯,Andriod,24227,2018-10-19
俾斯麦,Andriod,24061,2018-10-19
昆西,Andriod,20237,2018-10-19
列克星敦,iOS,19789,2018-10-19
皇家方舟,iOS,19423,2018-10-19
欧根亲王,iOS,18805,2018-10-19
声望,Andriod,18685,2018-10-19
空想,Andriod,18192,2018-10-19
萨拉托加,Andriod,18047,2018-10-19
海伦娜,Andriod,16793,2018-10-19
纳尔逊,Andriod,16532,2018-10-19
黎赛留,Andriod,15966,2018-10-19
贝尔法斯特,Andriod,15200,2018-10-19
提尔比茨,iOS,14753,2018-10-19
罗德尼,iOS,14329,2018-10-19
突击者,Andriod,14306,2018-10-19
长春,Andriod,14075,2018-10-19
大青花鱼,iOS,13676,2018-10-19
阿拉斯加,iOS,12115,2018-10-19
维内托,iOS,8711,2018-10-19
胡德,Andriod,24530,2018-10-20
埃塞克斯,Andriod,24227,2018-10-20
俾斯麦,Andriod,24061,2018-10-20
昆西,Andriod,20247,2018-10-20
列克星敦,iOS,19789,2018-10-20
皇家方舟,iOS,19442,2018-10-20
欧根亲王,iOS,18805,2018-10-20
声望,Andriod,18689,2018-10-20
空想,Andriod,18192,2018-10-20
萨拉托加,Andriod,18053,2018-10-20
海伦娜,Andriod,16816,2018-10-20
纳尔逊,Andriod,16554,2018-10-20
黎赛留,Andriod,15974,2018-10-20
贝尔法斯特,Andriod,15200,2018-10-20
提尔比茨,iOS,14753,2018-10-20
罗德尼,iOS,14471,2018-10-20
突击者,Andriod,14414,2018-10-20
长春,Andriod,14078,2018-10-20
大青花鱼,iOS,13680,2018-10-20
阿拉斯加,iOS,12123,2018-10-20
维内托,iOS,8711,2018-10-20
胡德,Andriod,24547,2018-10-21
埃塞克斯,Andriod,24227,2018-10-21
俾斯麦,Andriod,24062,2018-10-21
昆西,Andriod,20249,2018-10-21
列克星敦,iOS,19793,2018-10-21
皇家方舟,iOS,19462,2018-10-21
欧根亲王,iOS,18805,2018-10-21
声望,Andriod,18700,2018-10-21
空想,Andriod,18203,2018-10-21
萨拉托加,Andriod,18060,2018-10-21
海伦娜,Andriod,16865,2018-10-21
纳尔逊,Andriod,16564,2018-10-21
黎赛留,Andriod,15980,2018-10-21
贝尔法斯特,Andriod,15200,2018-10-21
提尔比茨,iOS,14770,2018-10-21
罗德尼,iOS,14471,2018-10-21
突击者,Andriod,14421,2018-10-21
长春,Andriod,14078,2018-10-21
大青花鱼,iOS,13711,2018-10-21
阿拉斯加,iOS,12123,2018-10-21
维内托,iOS,8711,2018-10-21
胡德,Andriod,24570,2018-10-22
埃塞克斯,Andriod,24227,2018-10-22
俾斯麦,Andriod,24069,2018-10-22
昆西,Andriod,20276,2018-10-22
列克星敦,iOS,19803,2018-10-22
皇家方舟,iOS,19462,2018-10-22
欧根亲王,iOS,18826,2018-10-22
声望,Andriod,18712,2018-10-22
空想,Andriod,18214,2018-10-22
萨拉托加,Andriod,18063,2018-10-22
海伦娜,Andriod,16874,2018-10-22
纳尔逊,Andriod,16576,2018-10-22
黎赛留,Andriod,15989,2018-10-22
贝尔法斯特,Andriod,15200,2018-10-22
提尔比茨,iOS,14800,2018-10-22
罗德尼,iOS,14471,2018-10-22
突击者,Andriod,14431,2018-10-22
长春,Andriod,14078,2018-10-22
大青花鱼,iOS,13723,2018-10-22
阿拉斯加,iOS,12123,2018-10-22
维内托,iOS,8722,2018-10-22
胡德,Andriod,24570,2018-10-23
埃塞克斯,Andriod,24227,2018-10-23
俾斯麦,Andriod,24072,2018-10-23
昆西,Andriod,20290,2018-10-23
列克星敦,iOS,19811,2018-10-23
皇家方舟,iOS,19491,2018-10-23
欧根亲王,iOS,18835,2018-10-23
声望,Andriod,18795,2018-10-23
空想,Andriod,18252,2018-10-23
萨拉托加,Andriod,18082,2018-10-23
海伦娜,Andriod,16906,2018-10-23
纳尔逊,Andriod,16593,2018-10-23
黎赛留,Andriod,16009,2018-10-23
贝尔法斯特,Andriod,15200,2018-10-23
提尔比茨,iOS,14800,2018-10-23
罗德尼,iOS,14471,2018-10-23
突击者,Andriod,14435,2018-10-23
长春,Andriod,14195,2018-10-23
大青花鱼,iOS,13735,2018-10-23
阿拉斯加,iOS,12156,2018-10-23
维内托,iOS,8738,2018-10-23
胡德,Andriod,24605,2018-10-24
埃塞克斯,Andriod,24227,2018-10-24
俾斯麦,Andriod,24080,2018-10-24
昆西,Andriod,20417,2018-10-24
列克星敦,iOS,19820,2018-10-24
皇家方舟,iOS,19502,2018-10-24
欧根亲王,iOS,18848,2018-10-24
声望,Andriod,18795,2018-10-24
空想,Andriod,18253,2018-10-24
萨拉托加,Andriod,18093,2018-10-24
海伦娜,Andriod,16914,2018-10-24
纳尔逊,Andriod,16606,2018-10-24
黎赛留,Andriod,16134,2018-10-24
贝尔法斯特,Andriod,15200,2018-10-24
提尔比茨,iOS,14804,2018-10-24
罗德尼,iOS,14471,2018-10-24
突击者,Andriod,14444,2018-10-24
长春,Andriod,14195,2018-10-24
大青花鱼,iOS,13748,2018-10-24
阿拉斯加,iOS,12164,2018-10-24
维内托,iOS,8750,2018-10-24
胡德,Andriod,24605,2018-10-25
埃塞克斯,Andriod,24227,2018-10-25
俾斯麦,Andriod,24094,2018-10-25
昆西,Andriod,20438,2018-10-25
列克星敦,iOS,19827,2018-10-25
皇家方舟,iOS,19514,2018-10-25
欧根亲王,iOS,18864,2018-10-25
声望,Andriod,18803,2018-10-25
空想,Andriod,18253,2018-10-25
萨拉托加,Andriod,18100,2018-10-25
海伦娜,Andriod,16921,2018-10-25
纳尔逊,Andriod,16609,2018-10-25
黎赛留,Andriod,16134,2018-10-25
贝尔法斯特,Andriod,15204,2018-10-25
提尔比茨,iOS,14805,2018-10-25
罗德尼,iOS,14471,2018-10-25
突击者,Andriod,14452,2018-10-25
长春,Andriod,14195,2018-10-25
大青花鱼,iOS,13751,2018-10-25
阿拉斯加,iOS,12164,2018-10-25
维内托,iOS,8758,2018-10-25
胡德,Andriod,24639,2018-10-26
埃塞克斯,Andriod,24358,2018-10-26
俾斯麦,Andriod,24103,2018-10-26
昆西,Andriod,20446,2018-10-26
列克星敦,iOS,19827,2018-10-26
皇家方舟,iOS,19514,2018-10-26
欧根亲王,iOS,18871,2018-10-26
声望,Andriod,18803,2018-10-26
空想,Andriod,18253,2018-10-26
萨拉托加,Andriod,18127,2018-10-26
海伦娜,Andriod,16929,2018-10-26
纳尔逊,Andriod,16625,2018-10-26
黎赛留,Andriod,16202,2018-10-26
贝尔法斯特,Andriod,15204,2018-10-26
提尔比茨,iOS,14806,2018-10-26
罗德尼,iOS,14473,2018-10-26
突击者,Andriod,14460,2018-10-26
长春,Andriod,14222,2018-10-26
大青花鱼,iOS,13773,2018-10-26
阿拉斯加,iOS,12164,2018-10-26
维内托,iOS,8773,2018-10-26
胡德,Andriod,24639,2018-10-27
埃塞克斯,Andriod,24360,2018-10-27
俾斯麦,Andriod,24106,2018-10-27
昆西,Andriod,20455,2018-10-27
列克星敦,iOS,19845,2018-10-27
皇家方舟,iOS,19514,2018-10-27
欧根亲王,iOS,18879,2018-10-27
声望,Andriod,18803,2018-10-27
空想,Andriod,18253,2018-10-27
萨拉托加,Andriod,18156,2018-10-27
海伦娜,Andriod,16942,2018-10-27
纳尔逊,Andriod,16631,2018-10-27
黎赛留,Andriod,16210,2018-10-27
贝尔法斯特,Andriod,15394,2018-10-27
提尔比茨,iOS,14808,2018-10-27
罗德尼,iOS,14473,2018-10-27
突击者,Andriod,14467,2018-10-27
长春,Andriod,14222,2018-10-27
大青花鱼,iOS,13775,2018-10-27
阿拉斯加,iOS,12164,2018-10-27
维内托,iOS,8781,2018-10-27
胡德,Andriod,24696,2018-10-28
埃塞克斯,Andriod,24438,2018-10-28
俾斯麦,Andriod,24118,2018-10-28
昆西,Andriod,20455,2018-10-28
列克星敦,iOS,19853,2018-10-28
皇家方舟,iOS,19566,2018-10-28
欧根亲王,iOS,18892,2018-10-28
声望,Andriod,18803,2018-10-28
空想,Andriod,18253,2018-10-28
萨拉托加,Andriod,18156,2018-10-28
海伦娜,Andriod,16959,2018-10-28
纳尔逊,Andriod,16641,2018-10-28
黎赛留,Andriod,16214,2018-10-28
贝尔法斯特,Andriod,15394,2018-10-28
提尔比茨,iOS,14808,2018-10-28
罗德尼,iOS,14498,2018-10-28
突击者,Andriod,14476,2018-10-28
长春,Andriod,14259,2018-10-28
大青花鱼,iOS,13775,2018-10-28
阿拉斯加,iOS,12164,2018-10-28
维内托,iOS,8947,2018-10-28
胡德,Andriod,24709,2018-10-29
埃塞克斯,Andriod,24438,2018-10-29
俾斯麦,Andriod,24138,2018-10-29
昆西,Andriod,20483,2018-10-29
列克星敦,iOS,19857,2018-10-29
皇家方舟,iOS,19569,2018-10-29
欧根亲王,iOS,18902,2018-10-29
声望,Andriod,18803,2018-10-29
空想,Andriod,18253,2018-10-29
萨拉托加,Andriod,18156,2018-10-29
海伦娜,Andriod,16981,2018-10-29
纳尔逊,Andriod,16653,2018-10-29
黎赛留,Andriod,16223,2018-10-29
贝尔法斯特,Andriod,15418,2018-10-29
提尔比茨,iOS,14810,2018-10-29
罗德尼,iOS,14511,2018-10-29
突击者,Andriod,14481,2018-10-29
长春,Andriod,14269,2018-10-29
大青花鱼,iOS,13775,2018-10-29
阿拉斯加,iOS,12164,2018-10-29
维内托,iOS,8958,2018-10-29
胡德,Andriod,24716,2018-10-30
埃塞克斯,Andriod,24438,2018-10-30
俾斯麦,Andriod,24147,2018-10-30
昆西,Andriod,20483,2018-10-30
列克星敦,iOS,19857,2018-10-30
皇家方舟,iOS,19581,2018-10-30
欧根亲王,iOS,18912,2018-10-30
声望,Andriod,18803,2018-10-30
空想,Andriod,18253,2018-10-30
萨拉托加,Andriod,18156,2018-10-30
海伦娜,Andriod,16997,2018-10-30
纳尔逊,Andriod,16661,2018-10-30
黎赛留,Andriod,16229,2018-10-30
贝尔法斯特,Andriod,15418,2018-10-30
提尔比茨,iOS,14818,2018-10-30
罗德尼,iOS,14539,2018-10-30
突击者,Andriod,14488,2018-10-30
长春,Andriod,14269,2018-10-30
大青花鱼,iOS,13804,2018-10-30
阿拉斯加,iOS,12164,2018-10-30
维内托,iOS,8976,2018-10-30
埃塞克斯,Andriod,22071,2018-10-31
俾斯麦,Andriod,21664,2018-10-31
胡德,Andriod,21612,2018-10-31
昆西,Andriod,18534,2018-10-31
列克星敦,iOS,17946,2018-10-31
皇家方舟,iOS,17776,2018-10-31
声望,Andriod,16970,2018-10-31
欧根亲王,iOS,16589,2018-10-31
空想,Andriod,15826,2018-10-31
萨拉托加,Andriod,15743,2018-10-31
海伦娜,Andriod,14842,2018-10-31
纳尔逊,Andriod,13945,2018-10-31
黎赛留,Andriod,13811,2018-10-31
贝尔法斯特,Andriod,13483,2018-10-31
提尔比茨,iOS,13373,2018-10-31
长春,Andriod,12830,2018-10-31
罗德尼,iOS,12448,2018-10-31
突击者,Andriod,12146,2018-10-31
大青花鱼,iOS,11846,2018-10-31
阿拉斯加,iOS,9507,2018-10-31
维内托,iOS,7663,2018-10-31
胡德,Andriod,23134,2018-11-01
埃塞克斯,Andriod,23064,2018-11-01
俾斯麦,Andriod,22605,2018-11-01
昆西,Andriod,19783,2018-11-01
列克星敦,iOS,18614,2018-11-01
皇家方舟,iOS,18436,2018-11-01
声望,Andriod,17402,2018-11-01
空想,Andriod,17116,2018-11-01
欧根亲王,iOS,17042,2018-11-01
萨拉托加,Andriod,16625,2018-11-01
海伦娜,Andriod,15681,2018-11-01
纳尔逊,Andriod,15533,2018-11-01
黎赛留,Andriod,14846,2018-11-01
贝尔法斯特,Andriod,14153,2018-11-01
提尔比茨,iOS,13684,2018-11-01
长春,Andriod,13469,2018-11-01
罗德尼,iOS,13156,2018-11-01
突击者,Andriod,13145,2018-11-01
大青花鱼,iOS,12618,2018-11-01
阿拉斯加,iOS,10132,2018-11-01
维内托,iOS,8173,2018-11-01
胡德,Andriod,24227,2018-11-02
埃塞克斯,Andriod,23832,2018-11-02
俾斯麦,Andriod,23436,2018-11-02
昆西,Andriod,20200,2018-11-02
列克星敦,iOS,19387,2018-11-02
皇家方舟,iOS,19021,2018-11-02
声望,Andriod,18470,2018-11-02
欧根亲王,iOS,18214,2018-11-02
空想,Andriod,17660,2018-11-02
萨拉托加,Andriod,16980,2018-11-02
海伦娜,Andriod,16727,2018-11-02
纳尔逊,Andriod,16364,2018-11-02
黎赛留,Andriod,15481,2018-11-02
贝尔法斯特,Andriod,14938,2018-11-02
提尔比茨,iOS,14358,2018-11-02
罗德尼,iOS,13994,2018-11-02
突击者,Andriod,13862,2018-11-02
长春,Andriod,13762,2018-11-02
大青花鱼,iOS,12890,2018-11-02
阿拉斯加,iOS,11367,2018-11-02
维内托,iOS,8371,2018-11-02
胡德,Andriod,24459,2018-11-03
埃塞克斯,Andriod,24045,2018-11-03
俾斯麦,Andriod,23744,2018-11-03
昆西,Andriod,20397,2018-11-03
列克星敦,iOS,19738,2018-11-03
皇家方舟,iOS,19032,2018-11-03
声望,Andriod,18717,2018-11-03
欧根亲王,iOS,18440,2018-11-03
空想,Andriod,17975,2018-11-03
萨拉托加,Andriod,17386,2018-11-03
海伦娜,Andriod,16822,2018-11-03
纳尔逊,Andriod,16519,2018-11-03
黎赛留,Andriod,15663,2018-11-03
贝尔法斯特,Andriod,14976,2018-11-03
提尔比茨,iOS,14438,2018-11-03
突击者,Andriod,14110,2018-11-03
罗德尼,iOS,14009,2018-11-03
长春,Andriod,13946,2018-11-03
大青花鱼,iOS,12953,2018-11-03
阿拉斯加,iOS,11489,2018-11-03
维内托,iOS,8457,2018-11-03
胡德,Andriod,24703,2018-11-04
埃塞克斯,Andriod,24194,2018-11-04
俾斯麦,Andriod,23779,2018-11-04
昆西,Andriod,20477,2018-11-04
列克星敦,iOS,19774,2018-11-04
皇家方舟,iOS,19119,2018-11-04
声望,Andriod,18740,2018-11-04
欧根亲王,iOS,18558,2018-11-04
空想,Andriod,18114,2018-11-04
萨拉托加,Andriod,17919,2018-11-04
海伦娜,Andriod,16822,2018-11-04
纳尔逊,Andriod,16542,2018-11-04
黎赛留,Andriod,15738,2018-11-04
贝尔法斯特,Andriod,15021,2018-11-04
提尔比茨,iOS,14656,2018-11-04
罗德尼,iOS,14257,2018-11-04
突击者,Andriod,14177,2018-11-04
长春,Andriod,14017,2018-11-04
大青花鱼,iOS,13051,2018-11-04
阿拉斯加,iOS,11508,2018-11-04
维内托,iOS,8461,2018-11-04
胡德,Andriod,24713,2018-11-05
埃塞克斯,Andriod,24247,2018-11-05
俾斯麦,Andriod,23828,2018-11-05
昆西,Andriod,20488,2018-11-05
列克星敦,iOS,19783,2018-11-05
皇家方舟,iOS,19192,2018-11-05
声望,Andriod,18787,2018-11-05
欧根亲王,iOS,18558,2018-11-05
空想,Andriod,18133,2018-11-05
萨拉托加,Andriod,18026,2018-11-05
海伦娜,Andriod,16929,2018-11-05
纳尔逊,Andriod,16586,2018-11-05
黎赛留,Andriod,15957,2018-11-05
贝尔法斯特,Andriod,15069,2018-11-05
提尔比茨,iOS,14680,2018-11-05
罗德尼,iOS,14259,2018-11-05
突击者,Andriod,14177,2018-11-05
长春,Andriod,14067,2018-11-05
大青花鱼,iOS,13058,2018-11-05
