name,type,value,date
萨拉托加,Andriod,17812,2018-12-04
海伦娜,Andriod,17356,2018-12-04
纳尔逊,Andriod,17087,2018-12-04
黎赛留,Andriod,16118,2018-12-04
贝尔法斯特,Andriod,15356,2018-12-04
长春,Andriod,15070,2018-12-04
提尔比茨,iOS,15061,2018-12-04
突击者,Andriod,14627,2018-12-04
罗德尼,iOS,14619,2018-12-04
大青花鱼,iOS,13239,2018-12-04
阿拉斯加,iOS,11538,2018-12-04
维内托,iOS,9186,2018-12-04
胡德,Andriod,25484,2018-12-05
埃塞克斯,Andriod,25121,2018-12-05
俾斯麦,Andriod,24861,2018-12-05
昆西,Andriod,21664,2018-12-05
列克星敦,iOS,20442,2018-12-05
皇家方舟,iOS,19583,2018-12-05
声望,Andriod,19191,2018-12-05
欧根亲王,iOS,18653,2018-12-05
空想,Andriod,18440,2018-12-05
萨拉托加,Andriod,17922,2018-12-05
海伦娜,Andriod,17373,2018-12-05
纳尔逊,Andriod,17119,2018-12-05
黎赛留,Andriod,16181,2018-12-05
贝尔法斯特,Andriod,15367,2018-12-05
提尔比茨,iOS,15141,2018-12-05
长春,Andriod,15088,2018-12-05
罗德尼,iOS,14923,2018-12-05
突击者,Andriod,14638,2018-12-05
大青花鱼,iOS,13321,2018-12-05
阿拉斯加,iOS,11538,2018-12-05
维内托,iOS,9202,2018-12-05
胡德,Andriod,25484,2018-12-06
埃塞克斯,Andriod,25125,2018-12-06
俾斯麦,Andriod,24873,2018-12-06
昆西,Andriod,21664,2018-12-06
列克星敦,iOS,20462,2018-12-06
皇家方舟,iOS,19595,2018-12-06
声望,Andriod,19209,2018-12-06
欧根亲王,iOS,18722,2018-12-06
空想,Andriod,18443,2018-12-06
萨拉托加,Andriod,18007,2018-12-06
海伦娜,Andriod,17384,2018-12-06
纳尔逊,Andriod,17128,2018-12-06
黎赛留,Andriod,16181,2018-12-06
贝尔法斯特,Andriod,15461,2018-12-06
提尔比茨,iOS,15247,2018-12-06
长春,Andriod,15101,2018-12-06
罗德尼,iOS,14937,2018-12-06
突击者,Andriod,14654,2018-12-06
大青花鱼,iOS,13335,2018-12-06
阿拉斯加,iOS,11609,2018-12-06
维内托,iOS,9225,2018-12-06
胡德,Andriod,25579,2018-12-07
埃塞克斯,Andriod,25136,2018-12-07
俾斯麦,Andriod,25031,2018-12-07
昆西,Andriod,21664,2018-12-07
列克星敦,iOS,20494,2018-12-07
皇家方舟,iOS,19786,2018-12-07
声望,Andriod,19224,2018-12-07
欧根亲王,iOS,18722,2018-12-07
空想,Andriod,18490,2018-12-07
萨拉托加,Andriod,18074,2018-12-07
海伦娜,Andriod,17398,2018-12-07
纳尔逊,Andriod,17222,2018-12-07
黎赛留,Andriod,16363,2018-12-07
贝尔法斯特,Andriod,15613,2018-12-07
提尔比茨,iOS,15257,2018-12-07
长春,Andriod,15124,2018-12-07
罗德尼,iOS,14948,2018-12-07
突击者,Andriod,14712,2018-12-07
大青花鱼,iOS,13430,2018-12-07
阿拉斯加,iOS,11924,2018-12-07
维内托,iOS,9323,2018-12-07
胡德,Andriod,25579,2018-12-08
埃塞克斯,Andriod,25144,2018-12-08
俾斯麦,Andriod,25039,2018-12-08
昆西,Andriod,21664,2018-12-08
列克星敦,iOS,20567,2018-12-08
皇家方舟,iOS,19928,2018-12-08
声望,Andriod,19253,2018-12-08
欧根亲王,iOS,18745,2018-12-08
空想,Andriod,18502,2018-12-08
萨拉托加,Andriod,18074,2018-12-08
海伦娜,Andriod,17408,2018-12-08
纳尔逊,Andriod,17304,2018-12-08
黎赛留,Andriod,16442,2018-12-08
贝尔法斯特,Andriod,15622,2018-12-08
提尔比茨,iOS,15328,2018-12-08
长春,Andriod,15279,2018-12-08
罗德尼,iOS,14987,2018-12-08
突击者,Andriod,14828,2018-12-08
大青花鱼,iOS,13473,2018-12-08
阿拉斯加,iOS,12064,2018-12-08
维内托,iOS,9356,2018-12-08
胡德,Andriod,25608,2018-12-09
埃塞克斯,Andriod,25379,2018-12-09
俾斯麦,Andriod,25049,2018-12-09
昆西,Andriod,21721,2018-12-09
列克星敦,iOS,20589,2018-12-09
皇家方舟,iOS,19929,2018-12-09
声望,Andriod,19357,2018-12-09
欧根亲王,iOS,19038,2018-12-09
空想,Andriod,18511,2018-12-09
萨拉托加,Andriod,18202,2018-12-09
海伦娜,Andriod,17571,2018-12-09
纳尔逊,Andriod,17304,2018-12-09
黎赛留,Andriod,16451,2018-12-09
贝尔法斯特,Andriod,15633,2018-12-09
提尔比茨,iOS,15386,2018-12-09
长春,Andriod,15279,2018-12-09
罗德尼,iOS,14995,2018-12-09
突击者,Andriod,14834,2018-12-09
大青花鱼,iOS,13473,2018-12-09
阿拉斯加,iOS,12091,2018-12-09
维内托,iOS,9367,2018-12-09
胡德,Andriod,25608,2018-12-10
埃塞克斯,Andriod,25510,2018-12-10
俾斯麦,Andriod,25063,2018-12-10
昆西,Andriod,21721,2018-12-10
列克星敦,iOS,20600,2018-12-10
皇家方舟,iOS,19929,2018-12-10
声望,Andriod,19404,2018-12-10
欧根亲王,iOS,19047,2018-12-10
空想,Andriod,18528,2018-12-10
萨拉托加,Andriod,18270,2018-12-10
海伦娜,Andriod,17869,2018-12-10
纳尔逊,Andriod,17304,2018-12-10
黎赛留,Andriod,16462,2018-12-10
贝尔法斯特,Andriod,15636,2018-12-10
提尔比茨,iOS,15395,2018-12-10
长春,Andriod,15331,2018-12-10
罗德尼,iOS,15039,2018-12-10
突击者,Andriod,14932,2018-12-10
大青花鱼,iOS,13521,2018-12-10
阿拉斯加,iOS,12093,2018-12-10
维内托,iOS,9383,2018-12-10
胡德,Andriod,25609,2018-12-11
埃塞克斯,Andriod,25510,2018-12-11
俾斯麦,Andriod,25064,2018-12-11
昆西,Andriod,21721,2018-12-11
列克星敦,iOS,20600,2018-12-11
皇家方舟,iOS,19929,2018-12-11
声望,Andriod,19451,2018-12-11
欧根亲王,iOS,19235,2018-12-11
空想,Andriod,18570,2018-12-11
萨拉托加,Andriod,18305,2018-12-11
海伦娜,Andriod,17869,2018-12-11
纳尔逊,Andriod,17304,2018-12-11
黎赛留,Andriod,16481,2018-12-11
贝尔法斯特,Andriod,15636,2018-12-11
提尔比茨,iOS,15403,2018-12-11
长春,Andriod,15331,2018-12-11
罗德尼,iOS,15068,2018-12-11
突击者,Andriod,14932,2018-12-11
大青花鱼,iOS,13570,2018-12-11
阿拉斯加,iOS,12348,2018-12-11
维内托,iOS,9438,2018-12-11
胡德,Andriod,25615,2018-12-12
埃塞克斯,Andriod,25556,2018-12-12
俾斯麦,Andriod,25105,2018-12-12
昆西,Andriod,21721,2018-12-12
列克星敦,iOS,20653,2018-12-12
皇家方舟,iOS,19983,2018-12-12
声望,Andriod,19540,2018-12-12
欧根亲王,iOS,19300,2018-12-12
空想,Andriod,18576,2018-12-12
萨拉托加,Andriod,18394,2018-12-12
海伦娜,Andriod,17869,2018-12-12
纳尔逊,Andriod,17304,2018-12-12
黎赛留,Andriod,16529,2018-12-12
贝尔法斯特,Andriod,15636,2018-12-12
提尔比茨,iOS,15414,2018-12-12
长春,Andriod,15331,2018-12-12
罗德尼,iOS,15106,2018-12-12
突击者,Andriod,14936,2018-12-12
大青花鱼,iOS,13657,2018-12-12
阿拉斯加,iOS,12348,2018-12-12
维内托,iOS,9450,2018-12-12
埃塞克斯,Andriod,25639,2018-12-13
胡德,Andriod,25625,2018-12-13
俾斯麦,Andriod,25118,2018-12-13
昆西,Andriod,21721,2018-12-13
列克星敦,iOS,20671,2018-12-13
皇家方舟,iOS,19983,2018-12-13
声望,Andriod,19559,2018-12-13
欧根亲王,iOS,19300,2018-12-13
空想,Andriod,18696,2018-12-13
萨拉托加,Andriod,18397,2018-12-13
海伦娜,Andriod,17869,2018-12-13
纳尔逊,Andriod,17304,2018-12-13
黎赛留,Andriod,16537,2018-12-13
贝尔法斯特,Andriod,15637,2018-12-13
提尔比茨,iOS,15421,2018-12-13
长春,Andriod,15331,2018-12-13
罗德尼,iOS,15127,2018-12-13
突击者,Andriod,14985,2018-12-13
大青花鱼,iOS,13668,2018-12-13
阿拉斯加,iOS,12348,2018-12-13
维内托,iOS,9455,2018-12-13
胡德,Andriod,25667,2018-12-14
埃塞克斯,Andriod,25639,2018-12-14
俾斯麦,Andriod,25118,2018-12-14
昆西,Andriod,21730,2018-12-14
列克星敦,iOS,20678,2018-12-14
皇家方舟,iOS,19992,2018-12-14
声望,Andriod,19560,2018-12-14
欧根亲王,iOS,19348,2018-12-14
空想,Andriod,18708,2018-12-14
萨拉托加,Andriod,18408,2018-12-14
海伦娜,Andriod,17933,2018-12-14
纳尔逊,Andriod,17304,2018-12-14
黎赛留,Andriod,16555,2018-12-14
贝尔法斯特,Andriod,15642,2018-12-14
提尔比茨,iOS,15425,2018-12-14
长春,Andriod,15334,2018-12-14
罗德尼,iOS,15130,2018-12-14
突击者,Andriod,14990,2018-12-14
大青花鱼,iOS,13676,2018-12-14
阿拉斯加,iOS,12348,2018-12-14
维内托,iOS,9466,2018-12-14
埃塞克斯,Andriod,25689,2018-12-15
胡德,Andriod,25675,2018-12-15
俾斯麦,Andriod,25258,2018-12-15
昆西,Andriod,21772,2018-12-15
列克星敦,iOS,20683,2018-12-15
皇家方舟,iOS,19992,2018-12-15
声望,Andriod,19560,2018-12-15
欧根亲王,iOS,19353,2018-12-15
空想,Andriod,18720,2018-12-15
萨拉托加,Andriod,18412,2018-12-15
海伦娜,Andriod,17933,2018-12-15
纳尔逊,Andriod,17313,2018-12-15
黎赛留,Andriod,16563,2018-12-15
贝尔法斯特,Andriod,15646,2018-12-15
提尔比茨,iOS,15429,2018-12-15
长春,Andriod,15336,2018-12-15
罗德尼,iOS,15143,2018-12-15
突击者,Andriod,14993,2018-12-15
大青花鱼,iOS,13704,2018-12-15
阿拉斯加,iOS,12348,2018-12-15
维内托,iOS,9484,2018-12-15
埃塞克斯,Andriod,25737,2018-12-16
胡德,Andriod,25719,2018-12-16
俾斯麦,Andriod,25281,2018-12-16
昆西,Andriod,21829,2018-12-16
列克星敦,iOS,20690,2018-12-16
皇家方舟,iOS,19992,2018-12-16
声望,Andriod,19586,2018-12-16
欧根亲王,iOS,19362,2018-12-16
空想,Andriod,18739,2018-12-16
萨拉托加,Andriod,18412,2018-12-16
海伦娜,Andriod,17933,2018-12-16
纳尔逊,Andriod,17329,2018-12-16
黎赛留,Andriod,16581,2018-12-16
贝尔法斯特,Andriod,15650,2018-12-16
提尔比茨,iOS,15432,2018-12-16
长春,Andriod,15345,2018-12-16
罗德尼,iOS,15143,2018-12-16
突击者,Andriod,14993,2018-12-16
大青花鱼,iOS,13713,2018-12-16
阿拉斯加,iOS,12348,2018-12-16
维内托,iOS,9504,2018-12-16
胡德,Andriod,25762,2018-12-17
埃塞克斯,Andriod,25739,2018-12-17
俾斯麦,Andriod,25290,2018-12-17
昆西,Andriod,21925,2018-12-17
列克星敦,iOS,20741,2018-12-17
皇家方舟,iOS,19992,2018-12-17
声望,Andriod,19586,2018-12-17
欧根亲王,iOS,19362,2018-12-17
空想,Andriod,18757,2018-12-17
萨拉托加,Andriod,18456,2018-12-17
海伦娜,Andriod,17933,2018-12-17
长春,Andriod,17416,2018-12-17
纳尔逊,Andriod,17374,2018-12-17
黎赛留,Andriod,16608,2018-12-17
贝尔法斯特,Andriod,15661,2018-12-17
提尔比茨,iOS,15464,2018-12-17
罗德尼,iOS,15284,2018-12-17
突击者,Andriod,14993,2018-12-17
大青花鱼,iOS,13796,2018-12-17
阿拉斯加,iOS,12348,2018-12-17
维内托,iOS,9511,2018-12-17
埃塞克斯,Andriod,25799,2018-12-18
胡德,Andriod,25781,2018-12-18
俾斯麦,Andriod,25297,2018-12-18
昆西,Andriod,21954,2018-12-18
列克星敦,iOS,20833,2018-12-18
皇家方舟,iOS,20069,2018-12-18
声望,Andriod,19634,2018-12-18
欧根亲王,iOS,19376,2018-12-18
空想,Andriod,18768,2018-12-18
萨拉托加,Andriod,18489,2018-12-18
海伦娜,Andriod,17933,2018-12-18
长春,Andriod,17434,2018-12-18
纳尔逊,Andriod,17374,2018-12-18
黎赛留,Andriod,16620,2018-12-18
贝尔法斯特,Andriod,15675,2018-12-18
提尔比茨,iOS,15486,2018-12-18
罗德尼,iOS,15318,2018-12-18
突击者,Andriod,14993,2018-12-18
大青花鱼,iOS,13908,2018-12-18
阿拉斯加,iOS,12421,2018-12-18
维内托,iOS,9587,2018-12-18
埃塞克斯,Andriod,25822,2018-12-19
胡德,Andriod,25786,2018-12-19
俾斯麦,Andriod,25305,2018-12-19
昆西,Andriod,21975,2018-12-19
列克星敦,iOS,20848,2018-12-19
皇家方舟,iOS,20155,2018-12-19
声望,Andriod,19646,2018-12-19
欧根亲王,iOS,19380,2018-12-19
空想,Andriod,18777,2018-12-19
萨拉托加,Andriod,18490,2018-12-19
海伦娜,Andriod,17987,2018-12-19
长春,Andriod,17443,2018-12-19
纳尔逊,Andriod,17374,2018-12-19
黎赛留,Andriod,16642,2018-12-19
贝尔法斯特,Andriod,15685,2018-12-19
提尔比茨,iOS,15499,2018-12-19
罗德尼,iOS,15406,2018-12-19
突击者,Andriod,14993,2018-12-19
大青花鱼,iOS,13919,2018-12-19
阿拉斯加,iOS,12423,2018-12-19
维内托,iOS,9906,2018-12-19
埃塞克斯,Andriod,25834,2018-12-20
胡德,Andriod,25786,2018-12-20
俾斯麦,Andriod,25319,2018-12-20
昆西,Andriod,21991,2018-12-20
列克星敦,iOS,20871,2018-12-20
皇家方舟,iOS,20176,2018-12-20
声望,Andriod,19671,2018-12-20
欧根亲王,iOS,19380,2018-12-20
空想,Andriod,18785,2018-12-20
萨拉托加,Andriod,18490,2018-12-20
海伦娜,Andriod,17987,2018-12-20
长春,Andriod,17456,2018-12-20
纳尔逊,Andriod,17374,2018-12-20
黎赛留,Andriod,16665,2018-12-20
贝尔法斯特,Andriod,15699,2018-12-20
提尔比茨,iOS,15585,2018-12-20
罗德尼,iOS,15406,2018-12-20
突击者,Andriod,14993,2018-12-20
大青花鱼,iOS,14031,2018-12-20
阿拉斯加,iOS,12432,2018-12-20
维内托,iOS,9906,2018-12-20
埃塞克斯,Andriod,25864,2018-12-21
胡德,Andriod,25834,2018-12-21
俾斯麦,Andriod,25331,2018-12-21
昆西,Andriod,22007,2018-12-21
列克星敦,iOS,20879,2018-12-21
皇家方舟,iOS,20224,2018-12-21
声望,Andriod,19673,2018-12-21
欧根亲王,iOS,19380,2018-12-21
空想,Andriod,18794,2018-12-21
萨拉托加,Andriod,18492,2018-12-21
海伦娜,Andriod,17987,2018-12-21
长春,Andriod,17478,2018-12-21
纳尔逊,Andriod,17374,2018-12-21
黎赛留,Andriod,16682,2018-12-21
贝尔法斯特,Andriod,15710,2018-12-21
提尔比茨,iOS,15671,2018-12-21
罗德尼,iOS,15423,2018-12-21
突击者,Andriod,14993,2018-12-21
大青花鱼,iOS,14031,2018-12-21
阿拉斯加,iOS,12440,2018-12-21
维内托,iOS,9937,2018-12-21
埃塞克斯,Andriod,25864,2018-12-22
胡德,Andriod,25834,2018-12-22
俾斯麦,Andriod,25331,2018-12-22
昆西,Andriod,22028,2018-12-22
列克星敦,iOS,20888,2018-12-22
皇家方舟,iOS,20243,2018-12-22
声望,Andriod,19691,2018-12-22
欧根亲王,iOS,19380,2018-12-22
空想,Andriod,18802,2018-12-22
萨拉托加,Andriod,18577,2018-12-22
海伦娜,Andriod,17987,2018-12-22
长春,Andriod,17488,2018-12-22
纳尔逊,Andriod,17427,2018-12-22
黎赛留,Andriod,16695,2018-12-22
贝尔法斯特,Andriod,15719,2018-12-22
提尔比茨,iOS,15682,2018-12-22
罗德尼,iOS,15445,2018-12-22
突击者,Andriod,14993,2018-12-22
大青花鱼,iOS,14148,2018-12-22
阿拉斯加,iOS,12466,2018-12-22
维内托,iOS,9937,2018-12-22
埃塞克斯,Andriod,26036,2018-12-23
胡德,Andriod,25851,2018-12-23
俾斯麦,Andriod,25331,2018-12-23
昆西,Andriod,22058,2018-12-23
列克星敦,iOS,20936,2018-12-23
皇家方舟,iOS,20249,2018-12-23
声望,Andriod,19712,2018-12-23
欧根亲王,iOS,19380,2018-12-23
空想,Andriod,18815,2018-12-23
萨拉托加,Andriod,18584,2018-12-23
海伦娜,Andriod,18111,2018-12-23
长春,Andriod,17501,2018-12-23
纳尔逊,Andriod,17436,2018-12-23
黎赛留,Andriod,16707,2018-12-23
贝尔法斯特,Andriod,15761,2018-12-23
提尔比茨,iOS,15704,2018-12-23
罗德尼,iOS,15465,2018-12-23
突击者,Andriod,14993,2018-12-23
大青花鱼,iOS,14149,2018-12-23
阿拉斯加,iOS,12474,2018-12-23
维内托,iOS,9937,2018-12-23
埃塞克斯,Andriod,26130,2018-12-24
胡德,Andriod,25987,2018-12-24
俾斯麦,Andriod,25395,2018-12-24
昆西,Andriod,22064,2018-12-24
列克星敦,iOS,20938,2018-12-24
皇家方舟,iOS,20257,2018-12-24
声望,Andriod,19779,2018-12-24
欧根亲王,iOS,19390,2018-12-24
空想,Andriod,18821,2018-12-24
萨拉托加,Andriod,18613,2018-12-24
海伦娜,Andriod,18123,2018-12-24
长春,Andriod,17517,2018-12-24
纳尔逊,Andriod,17443,2018-12-24
黎赛留,Andriod,16731,2018-12-24
贝尔法斯特,Andriod,15764,2018-12-24
提尔比茨,iOS,15727,2018-12-24
罗德尼,iOS,15479,2018-12-24
突击者,Andriod,15078,2018-12-24
大青花鱼,iOS,14152,2018-12-24
阿拉斯加,iOS,12494,2018-12-24
维内托,iOS,9937,2018-12-24
埃塞克斯,Andriod,26145,2018-12-25
胡德,Andriod,26027,2018-12-25
俾斯麦,Andriod,25395,2018-12-25
昆西,Andriod,22087,2018-12-25
列克星敦,iOS,20966,2018-12-25
皇家方舟,iOS,20273,2018-12-25
声望,Andriod,19779,2018-12-25
欧根亲王,iOS,19461,2018-12-25
空想,Andriod,18829,2018-12-25
萨拉托加,Andriod,18615,2018-12-25
海伦娜,Andriod,18138,2018-12-25
长春,Andriod,17540,2018-12-25
纳尔逊,Andriod,17450,2018-12-25
黎赛留,Andriod,16731,2018-12-25
贝尔法斯特,Andriod,15764,2018-12-25
提尔比茨,iOS,15738,2018-12-25
罗德尼,iOS,15500,2018-12-25
突击者,Andriod,15155,2018-12-25
大青花鱼,iOS,14152,2018-12-25
阿拉斯加,iOS,12522,2018-12-25
维内托,iOS,9937,2018-12-25
埃塞克斯,Andriod,26165,2018-12-26
胡德,Andriod,26027,2018-12-26
俾斯麦,Andriod,25395,2018-12-26
昆西,Andriod,22114,2018-12-26
列克星敦,iOS,20969,2018-12-26
皇家方舟,iOS,20283,2018-12-26
声望,Andriod,19779,2018-12-26
欧根亲王,iOS,19465,2018-12-26
空想,Andriod,18865,2018-12-26
萨拉托加,Andriod,18641,2018-12-26
海伦娜,Andriod,18138,2018-12-26
长春,Andriod,17563,2018-12-26
纳尔逊,Andriod,17456,2018-12-26
黎赛留,Andriod,16737,2018-12-26
贝尔法斯特,Andriod,15764,2018-12-26
提尔比茨,iOS,15758,2018-12-26
罗德尼,iOS,15543,2018-12-26
突击者,Andriod,15156,2018-12-26
大青花鱼,iOS,14154,2018-12-26
阿拉斯加,iOS,12538,2018-12-26
维内托,iOS,9937,2018-12-26
埃塞克斯,Andriod,26213,2018-12-27
胡德,Andriod,26027,2018-12-27
俾斯麦,Andriod,25395,2018-12-27
昆西,Andriod,22129,2018-12-27
列克星敦,iOS,20977,2018-12-27
皇家方舟,iOS,20333,2018-12-27
声望,Andriod,19779,2018-12-27
欧根亲王,iOS,19471,2018-12-27
空想,Andriod,18873,2018-12-27
萨拉托加,Andriod,18641,2018-12-27
海伦娜,Andriod,18181,2018-12-27
长春,Andriod,17577,2018-12-27
纳尔逊,Andriod,17462,2018-12-27
黎赛留,Andriod,16742,2018-12-27
贝尔法斯特,Andriod,15836,2018-12-27
提尔比茨,iOS,15772,2018-12-27
罗德尼,iOS,15564,2018-12-27
突击者,Andriod,15156,2018-12-27
大青花鱼,iOS,14154,2018-12-27
阿拉斯加,iOS,12587,2018-12-27
维内托,iOS,9937,2018-12-27
埃塞克斯,Andriod,26227,2018-12-28
胡德,Andriod,26027,2018-12-28
俾斯麦,Andriod,25492,2018-12-28
昆西,Andriod,22143,2018-12-28
列克星敦,iOS,20992,2018-12-28
皇家方舟,iOS,20336,2018-12-28
声望,Andriod,19779,2018-12-28
欧根亲王,iOS,19475,2018-12-28
空想,Andriod,18875,2018-12-28
萨拉托加,Andriod,18641,2018-12-28
海伦娜,Andriod,18220,2018-12-28
长春,Andriod,17598,2018-12-28
纳尔逊,Andriod,17469,2018-12-28
黎赛留,Andriod,16748,2018-12-28
贝尔法斯特,Andriod,15837,2018-12-28
提尔比茨,iOS,15783,2018-12-28
罗德尼,iOS,15564,2018-12-28
突击者,Andriod,15156,2018-12-28
大青花鱼,iOS,14154,2018-12-28
阿拉斯加,iOS,12612,2018-12-28
维内托,iOS,9981,2018-12-28
埃塞克斯,Andriod,26276,2018-12-29
胡德,Andriod,26027,2018-12-29
俾斯麦,Andriod,25538,2018-12-29
昆西,Andriod,22166,2018-12-29
列克星敦,iOS,21002,2018-12-29
皇家方舟,iOS,20340,2018-12-29
声望,Andriod,19819,2018-12-29
欧根亲王,iOS,19483,2018-12-29
空想,Andriod,18895,2018-12-29
萨拉托加,Andriod,18641,2018-12-29
海伦娜,Andriod,18221,2018-12-29
长春,Andriod,17625,2018-12-29
纳尔逊,Andriod,17475,2018-12-29
黎赛留,Andriod,16753,2018-12-29
贝尔法斯特,Andriod,15838,2018-12-29
提尔比茨,iOS,15794,2018-12-29
罗德尼,iOS,15576,2018-12-29
突击者,Andriod,15156,2018-12-29
大青花鱼,iOS,14154,2018-12-29
阿拉斯加,iOS,12618,2018-12-29
维内托,iOS,9983,2018-12-29
埃塞克斯,Andriod,26278,2018-12-30
胡德,Andriod,26064,2018-12-30
俾斯麦,Andriod,25538,2018-12-30
昆西,Andriod,22179,2018-12-30
列克星敦,iOS,21002,2018-12-30
皇家方舟,iOS,20349,2018-12-30
声望,Andriod,19819,2018-12-30
欧根亲王,iOS,19608,2018-12-30
空想,Andriod,18941,2018-12-30
萨拉托加,Andriod,18641,2018-12-30
海伦娜,Andriod,18221,2018-12-30
长春,Andriod,17639,2018-12-30
纳尔逊,Andriod,17513,2018-12-30
黎赛留,Andriod,16861,2018-12-30
贝尔法斯特,Andriod,15863,2018-12-30
提尔比茨,iOS,15794,2018-12-30
罗德尼,iOS,15576,2018-12-30
突击者,Andriod,15156,2018-12-30
大青花鱼,iOS,14154,2018-12-30
阿拉斯加,iOS,12619,2018-12-30
维内托,iOS,9983,2018-12-30
埃塞克斯,Andriod,23386,2018-12-31
胡德,Andriod,22806,2018-12-31
俾斯麦,Andriod,21557,2018-12-31
皇家方舟,iOS,20352,2018-12-31
昆西,Andriod,19697,2018-12-31
列克星敦,iOS,17772,2018-12-31
声望,Andriod,17153,2018-12-31
欧根亲王,iOS,16731,2018-12-31
空想,Andriod,16717,2018-12-31
萨拉托加,Andriod,16122,2018-12-31
提尔比茨,iOS,15838,2018-12-31
海伦娜,Andriod,15655,2018-12-31
罗德尼,iOS,15588,2018-12-31
纳尔逊,Andriod,14725,2018-12-31
大青花鱼,iOS,14154,2018-12-31
黎赛留,Andriod,14084,2018-12-31
长春,Andriod,13971,2018-12-31
贝尔法斯特,Andriod,13122,2018-12-31
阿拉斯加,iOS,12619,2018-12-31
突击者,Andriod,12241,2018-12-31
维内托,iOS,9983,2018-12-31
胡德,Andriod,24588,2019-01-01
埃塞克斯,Andriod,24361,2019-01-01
俾斯麦,Andriod,23040,2019-01-01
昆西,Andriod,20973,2019-01-01
列克星敦,iOS,19746,2019-01-01
皇家方舟,iOS,18899,2019-01-01
声望,Andriod,18652,2019-01-01
欧根亲王,iOS,17590,2019-01-01
空想,Andriod,17512,2019-01-01
萨拉托加,Andriod,17136,2019-01-01
海伦娜,Andriod,16560,2019-01-01
纳尔逊,Andriod,15904,2019-01-01
黎赛留,Andriod,15124,2019-01-01
长春,Andriod,14715,2019-01-01
罗德尼,iOS,14637,2019-01-01
提尔比茨,iOS,14301,2019-01-01
贝尔法斯特,Andriod,14197,2019-01-01
突击者,Andriod,13801,2019-01-01
大青花鱼,iOS,12547,2019-01-01
阿拉斯加,iOS,10931,2019-01-01
维内托,iOS,8963,2019-01-01
